eth_src_addr,eth_dst_addr,eth_prot,IP_vers,IHL,type_svc,tot_len,id,TTL,IP_prot,IP_prot_name,hdr_chksm,src_ip,dst_ip
20-C0-47-ED-6C-D2,B8-27-EB-6C-3D-87,8,4,20,0,56325,10645,122,6,TCP,47450,63.88.73.145,192.168.1.168
B8-27-EB-6C-3D-87,20-C0-47-ED-6C-D2,8,4,20,0,13312,20788,64,6,TCP,14779,192.168.1.168,63.88.73.145
20-C0-47-ED-6C-D2,B8-27-EB-6C-3D-87,8,4,20,0,56325,14741,122,6,TCP,43354,63.88.73.145,192.168.1.168
B8-27-EB-6C-3D-87,20-C0-47-ED-6C-D2,8,4,20,0,13312,21044,64,6,TCP,14523,192.168.1.168,63.88.73.145
20-C0-47-ED-6C-D2,B8-27-EB-6C-3D-87,8,4,20,0,56325,16021,122,6,TCP,42074,63.88.73.145,192.168.1.168
B8-27-EB-6C-3D-87,20-C0-47-ED-6C-D2,8,4,20,0,13312,21300,64,6,TCP,14267,192.168.1.168,63.88.73.145
20-C0-47-ED-6C-D2,B8-27-EB-6C-3D-87,8,4,20,0,56325,16277,122,6,TCP,41818,63.88.73.145,192.168.1.168
B8-27-EB-6C-3D-87,20-C0-47-ED-6C-D2,8,4,20,0,13312,21556,64,6,TCP,14011,192.168.1.168,63.88.73.145
20-C0-47-ED-6C-D2,B8-27-EB-6C-3D-87,8,4,20,0,56325,16533,122,6,TCP,41562,63.88.73.145,192.168.1.168
B8-27-EB-6C-3D-87,20-C0-47-ED-6C-D2,8,4,20,0,13312,21812,64,6,TCP,13755,192.168.1.168,63.88.73.145
20-C0-47-ED-6C-D2,B8-27-EB-6C-3D-87,8,4,20,0,56325,16789,122,6,TCP,41306,63.88.73.145,192.168.1.168
B8-27-EB-6C-3D-87,20-C0-47-ED-6C-D2,8,4,20,0,13312,22068,64,6,TCP,13499,192.168.1.168,63.88.73.145
20-C0-47-ED-6C-D2,B8-27-EB-6C-3D-87,8,4,20,0,56325,17045,122,6,TCP,41050,63.88.73.145,192.168.1.168
B8-27-EB-6C-3D-87,20-C0-47-ED-6C-D2,8,4,20,0,13312,22324,64,6,TCP,13243,192.168.1.168,63.88.73.145
20-C0-47-ED-6C-D2,B8-27-EB-6C-3D-87,8,4,20,0,56325,17301,122,6,TCP,40794,63.88.73.145,192.168.1.168
B8-27-EB-6C-3D-87,20-C0-47-ED-6C-D2,8,4,20,0,13312,22580,64,6,TCP,12987,192.168.1.168,63.88.73.145
20-C0-47-ED-6C-D2,B8-27-EB-6C-3D-87,8,4,20,0,56325,17557,122,6,TCP,40538,63.88.73.145,192.168.1.168
B8-27-EB-6C-3D-87,20-C0-47-ED-6C-D2,8,4,20,0,13312,22836,64,6,TCP,12731,192.168.1.168,63.88.73.145
20-C0-47-ED-6C-D2,B8-27-EB-6C-3D-87,8,4,20,0,56325,17813,122,6,TCP,40282,63.88.73.145,192.168.1.168
B8-27-EB-6C-3D-87,20-C0-47-ED-6C-D2,8,4,20,0,13312,23092,64,6,TCP,12475,192.168.1.168,63.88.73.145
B8-27-EB-6C-3D-87,20-C0-47-ED-6C-D2,8,4,20,0,62980,48206,64,6,TCP,3228,192.168.1.168,63.88.73.145
20-C0-47-ED-6C-D2,B8-27-EB-6C-3D-87,8,4,20,0,56325,18325,122,6,TCP,39770,63.88.73.145,192.168.1.168
B8-27-EB-6C-3D-87,20-C0-47-ED-6C-D2,8,4,20,0,13312,23348,64,6,TCP,12219,192.168.1.168,63.88.73.145
20-C0-47-ED-6C-D2,B8-27-EB-6C-3D-87,8,4,20,0,56325,18581,122,6,TCP,39514,63.88.73.145,192.168.1.168
20-C0-47-ED-6C-D2,B8-27-EB-6C-3D-87,8,4,20,0,56325,18837,122,6,TCP,39258,63.88.73.145,192.168.1.168
B8-27-EB-6C-3D-87,20-C0-47-ED-6C-D2,8,4,20,0,13312,23604,64,6,TCP,11963,192.168.1.168,63.88.73.145
20-C0-47-ED-6C-D2,B8-27-EB-6C-3D-87,8,4,20,0,56325,19093,122,6,TCP,39002,63.88.73.145,192.168.1.168
20-C0-47-ED-6C-D2,B8-27-EB-6C-3D-87,8,4,20,0,56325,19349,122,6,TCP,38746,63.88.73.145,192.168.1.168
B8-27-EB-6C-3D-87,20-C0-47-ED-6C-D2,8,4,20,0,13312,23860,64,6,TCP,11707,192.168.1.168,63.88.73.145
20-C0-47-ED-6C-D2,B8-27-EB-6C-3D-87,8,4,20,0,56325,19605,122,6,TCP,38490,63.88.73.145,192.168.1.168
20-C0-47-ED-6C-D2,B8-27-EB-6C-3D-87,8,4,20,0,56325,19861,122,6,TCP,38234,63.88.73.145,192.168.1.168
B8-27-EB-6C-3D-87,20-C0-47-ED-6C-D2,8,4,20,0,13312,24116,64,6,TCP,11451,192.168.1.168,63.88.73.145
20-C0-47-ED-6C-D2,B8-27-EB-6C-3D-87,8,4,20,0,56325,20117,122,6,TCP,37978,63.88.73.145,192.168.1.168
20-C0-47-ED-6C-D2,B8-27-EB-6C-3D-87,8,4,20,0,56325,20373,122,6,TCP,37722,63.88.73.145,192.168.1.168
20-C0-47-ED-6C-D2,B8-27-EB-6C-3D-87,8,4,20,0,56325,20629,122,6,TCP,37466,63.88.73.145,192.168.1.168
20-C0-47-ED-6C-D2,B8-27-EB-6C-3D-87,8,4,20,0,56325,20885,122,6,TCP,37210,63.88.73.145,192.168.1.168
20-C0-47-ED-6C-D2,B8-27-EB-6C-3D-87,8,4,20,0,56325,21141,122,6,TCP,36954,63.88.73.145,192.168.1.168
20-C0-47-ED-6C-D2,B8-27-EB-6C-3D-87,8,4,20,0,56325,21397,122,6,TCP,36698,63.88.73.145,192.168.1.168
20-C0-47-ED-6C-D2,B8-27-EB-6C-3D-87,8,4,20,0,56325,21653,122,6,TCP,36442,63.88.73.145,192.168.1.168
B8-27-EB-6C-3D-87,20-C0-47-ED-6C-D2,8,4,20,0,13312,24372,64,6,TCP,11195,192.168.1.168,63.88.73.145
20-C0-47-ED-6C-D2,B8-27-EB-6C-3D-87,8,4,20,0,56325,22165,122,6,TCP,35930,63.88.73.145,192.168.1.168
20-C0-47-ED-6C-D2,B8-27-EB-6C-3D-87,8,4,20,0,56325,22421,122,6,TCP,35674,63.88.73.145,192.168.1.168
B8-27-EB-6C-3D-87,20-C0-47-ED-6C-D2,8,4,20,0,13312,24628,64,6,TCP,10939,192.168.1.168,63.88.73.145
20-C0-47-ED-6C-D2,B8-27-EB-6C-3D-87,8,4,20,0,56325,22677,122,6,TCP,35418,63.88.73.145,192.168.1.168
20-C0-47-ED-6C-D2,B8-27-EB-6C-3D-87,8,4,20,0,56325,22933,122,6,TCP,35162,63.88.73.145,192.168.1.168
B8-27-EB-6C-3D-87,20-C0-47-ED-6C-D2,8,4,20,0,13312,24884,64,6,TCP,10683,192.168.1.168,63.88.73.145
20-C0-47-ED-6C-D2,B8-27-EB-6C-3D-87,8,4,20,0,56325,23189,122,6,TCP,34906,63.88.73.145,192.168.1.168
20-C0-47-ED-6C-D2,B8-27-EB-6C-3D-87,8,4,20,0,56325,23445,122,6,TCP,34650,63.88.73.145,192.168.1.168
B8-27-EB-6C-3D-87,20-C0-47-ED-6C-D2,8,4,20,0,13312,25140,64,6,TCP,10427,192.168.1.168,63.88.73.145
20-C0-47-ED-6C-D2,B8-27-EB-6C-3D-87,8,4,20,0,56325,23701,122,6,TCP,34394,63.88.73.145,192.168.1.168
20-C0-47-ED-6C-D2,B8-27-EB-6C-3D-87,8,4,20,0,56325,23957,122,6,TCP,34138,63.88.73.145,192.168.1.168
20-C0-47-ED-6C-D2,B8-27-EB-6C-3D-87,8,4,20,0,56325,24213,122,6,TCP,33882,63.88.73.145,192.168.1.168
B8-27-EB-6C-3D-87,20-C0-47-ED-6C-D2,8,4,20,0,13312,25396,64,6,TCP,10171,192.168.1.168,63.88.73.145
20-C0-47-ED-6C-D2,B8-27-EB-6C-3D-87,8,4,20,0,56325,24469,122,6,TCP,33626,63.88.73.145,192.168.1.168
20-C0-47-ED-6C-D2,B8-27-EB-6C-3D-87,8,4,20,0,56325,24981,122,6,TCP,33114,63.88.73.145,192.168.1.168
B8-27-EB-6C-3D-87,20-C0-47-ED-6C-D2,8,4,20,0,13312,25652,64,6,TCP,9915,192.168.1.168,63.88.73.145
20-C0-47-ED-6C-D2,B8-27-EB-6C-3D-87,8,4,20,0,56325,25237,122,6,TCP,32858,63.88.73.145,192.168.1.168
20-C0-47-ED-6C-D2,B8-27-EB-6C-3D-87,8,4,20,0,56325,25493,122,6,TCP,32602,63.88.73.145,192.168.1.168
B8-27-EB-6C-3D-87,20-C0-47-ED-6C-D2,8,4,20,0,13312,25908,64,6,TCP,9659,192.168.1.168,63.88.73.145
20-C0-47-ED-6C-D2,B8-27-EB-6C-3D-87,8,4,20,0,56325,25749,122,6,TCP,32346,63.88.73.145,192.168.1.168
20-C0-47-ED-6C-D2,B8-27-EB-6C-3D-87,8,4,20,0,56325,26005,122,6,TCP,32090,63.88.73.145,192.168.1.168
B8-27-EB-6C-3D-87,20-C0-47-ED-6C-D2,8,4,20,0,13312,26164,64,6,TCP,9403,192.168.1.168,63.88.73.145
20-C0-47-ED-6C-D2,B8-27-EB-6C-3D-87,8,4,20,0,56325,26517,122,6,TCP,31578,63.88.73.145,192.168.1.168
20-C0-47-ED-6C-D2,B8-27-EB-6C-3D-87,8,4,20,0,56325,26773,122,6,TCP,31322,63.88.73.145,192.168.1.168
B8-27-EB-6C-3D-87,20-C0-47-ED-6C-D2,8,4,20,0,13312,26420,64,6,TCP,9147,192.168.1.168,63.88.73.145
20-C0-47-ED-6C-D2,B8-27-EB-6C-3D-87,8,4,20,0,56325,27285,122,6,TCP,30810,63.88.73.145,192.168.1.168
20-C0-47-ED-6C-D2,B8-27-EB-6C-3D-87,8,4,20,0,56325,27541,122,6,TCP,30554,63.88.73.145,192.168.1.168
B8-27-EB-6C-3D-87,20-C0-47-ED-6C-D2,8,4,20,0,13312,26676,64,6,TCP,8891,192.168.1.168,63.88.73.145
20-C0-47-ED-6C-D2,B8-27-EB-6C-3D-87,8,4,20,0,56325,27797,122,6,TCP,30298,63.88.73.145,192.168.1.168
20-C0-47-ED-6C-D2,B8-27-EB-6C-3D-87,8,4,20,0,56325,28053,122,6,TCP,30042,63.88.73.145,192.168.1.168
B8-27-EB-6C-3D-87,20-C0-47-ED-6C-D2,8,4,20,0,13312,26932,64,6,TCP,8635,192.168.1.168,63.88.73.145
20-C0-47-ED-6C-D2,B8-27-EB-6C-3D-87,8,4,20,0,56325,28565,122,6,TCP,29530,63.88.73.145,192.168.1.168
20-C0-47-ED-6C-D2,B8-27-EB-6C-3D-87,8,4,20,0,56325,28821,122,6,TCP,29274,63.88.73.145,192.168.1.168
20-C0-47-ED-6C-D2,B8-27-EB-6C-3D-87,8,4,20,0,56325,29077,122,6,TCP,29018,63.88.73.145,192.168.1.168
B8-27-EB-6C-3D-87,20-C0-47-ED-6C-D2,8,4,20,0,13312,27188,64,6,TCP,8379,192.168.1.168,63.88.73.145
20-C0-47-ED-6C-D2,B8-27-EB-6C-3D-87,8,4,20,0,56325,29333,122,6,TCP,28762,63.88.73.145,192.168.1.168
20-C0-47-ED-6C-D2,B8-27-EB-6C-3D-87,8,4,20,0,56325,29845,122,6,TCP,28250,63.88.73.145,192.168.1.168
B8-27-EB-6C-3D-87,20-C0-47-ED-6C-D2,8,4,20,0,13312,27444,64,6,TCP,8123,192.168.1.168,63.88.73.145
20-C0-47-ED-6C-D2,B8-27-EB-6C-3D-87,8,4,20,0,56325,30101,122,6,TCP,27994,63.88.73.145,192.168.1.168
20-C0-47-ED-6C-D2,B8-27-EB-6C-3D-87,8,4,20,0,56325,30357,122,6,TCP,27738,63.88.73.145,192.168.1.168
B8-27-EB-6C-3D-87,20-C0-47-ED-6C-D2,8,4,20,0,13312,27700,64,6,TCP,7867,192.168.1.168,63.88.73.145
20-C0-47-ED-6C-D2,B8-27-EB-6C-3D-87,8,4,20,0,56325,30613,122,6,TCP,27482,63.88.73.145,192.168.1.168
20-C0-47-ED-6C-D2,B8-27-EB-6C-3D-87,8,4,20,0,56325,30869,122,6,TCP,27226,63.88.73.145,192.168.1.168
B8-27-EB-6C-3D-87,20-C0-47-ED-6C-D2,8,4,20,0,13312,27956,64,6,TCP,7611,192.168.1.168,63.88.73.145
20-C0-47-ED-6C-D2,B8-27-EB-6C-3D-87,8,4,20,0,56325,31125,122,6,TCP,26970,63.88.73.145,192.168.1.168
20-C0-47-ED-6C-D2,B8-27-EB-6C-3D-87,8,4,20,0,56325,31637,122,6,TCP,26458,63.88.73.145,192.168.1.168
B8-27-EB-6C-3D-87,20-C0-47-ED-6C-D2,8,4,20,0,13312,28212,64,6,TCP,7355,192.168.1.168,63.88.73.145
20-C0-47-ED-6C-D2,B8-27-EB-6C-3D-87,8,4,20,0,56325,31893,122,6,TCP,26202,63.88.73.145,192.168.1.168
20-C0-47-ED-6C-D2,B8-27-EB-6C-3D-87,8,4,20,0,56325,32149,122,6,TCP,25946,63.88.73.145,192.168.1.168
B8-27-EB-6C-3D-87,20-C0-47-ED-6C-D2,8,4,20,0,13312,28468,64,6,TCP,7099,192.168.1.168,63.88.73.145
20-C0-47-ED-6C-D2,B8-27-EB-6C-3D-87,8,4,20,0,56325,32405,122,6,TCP,25690,63.88.73.145,192.168.1.168
20-C0-47-ED-6C-D2,B8-27-EB-6C-3D-87,8,4,20,0,56325,32917,122,6,TCP,25178,63.88.73.145,192.168.1.168
B8-27-EB-6C-3D-87,20-C0-47-ED-6C-D2,8,4,20,0,13312,28724,64,6,TCP,6843,192.168.1.168,63.88.73.145
20-C0-47-ED-6C-D2,B8-27-EB-6C-3D-87,8,4,20,0,56325,33173,122,6,TCP,24922,63.88.73.145,192.168.1.168
20-C0-47-ED-6C-D2,B8-27-EB-6C-3D-87,8,4,20,0,56325,33429,122,6,TCP,24666,63.88.73.145,192.168.1.168
B8-27-EB-6C-3D-87,20-C0-47-ED-6C-D2,8,4,20,0,13312,28980,64,6,TCP,6587,192.168.1.168,63.88.73.145
20-C0-47-ED-6C-D2,B8-27-EB-6C-3D-87,8,4,20,0,56325,33685,122,6,TCP,24410,63.88.73.145,192.168.1.168
20-C0-47-ED-6C-D2,B8-27-EB-6C-3D-87,8,4,20,0,56325,33941,122,6,TCP,24154,63.88.73.145,192.168.1.168
20-C0-47-ED-6C-D2,B8-27-EB-6C-3D-87,8,4,20,0,56325,34197,122,6,TCP,23898,63.88.73.145,192.168.1.168
B8-27-EB-6C-3D-87,20-C0-47-ED-6C-D2,8,4,20,0,13312,29236,64,6,TCP,6331,192.168.1.168,63.88.73.145
20-C0-47-ED-6C-D2,B8-27-EB-6C-3D-87,8,4,20,0,56325,34453,122,6,TCP,23642,63.88.73.145,192.168.1.168
20-C0-47-ED-6C-D2,B8-27-EB-6C-3D-87,8,4,20,0,56325,34709,122,6,TCP,23386,63.88.73.145,192.168.1.168
B8-27-EB-6C-3D-87,20-C0-47-ED-6C-D2,8,4,20,0,13312,29492,64,6,TCP,6075,192.168.1.168,63.88.73.145
20-C0-47-ED-6C-D2,B8-27-EB-6C-3D-87,8,4,20,0,56325,35221,122,6,TCP,22874,63.88.73.145,192.168.1.168
20-C0-47-ED-6C-D2,B8-27-EB-6C-3D-87,8,4,20,0,56325,35477,122,6,TCP,22618,63.88.73.145,192.168.1.168
B8-27-EB-6C-3D-87,20-C0-47-ED-6C-D2,8,4,20,0,13312,29748,64,6,TCP,5819,192.168.1.168,63.88.73.145
20-C0-47-ED-6C-D2,B8-27-EB-6C-3D-87,8,4,20,0,56325,35733,122,6,TCP,22362,63.88.73.145,192.168.1.168
20-C0-47-ED-6C-D2,B8-27-EB-6C-3D-87,8,4,20,0,56325,35989,122,6,TCP,22106,63.88.73.145,192.168.1.168
B8-27-EB-6C-3D-87,20-C0-47-ED-6C-D2,8,4,20,0,13312,30004,64,6,TCP,5563,192.168.1.168,63.88.73.145
20-C0-47-ED-6C-D2,B8-27-EB-6C-3D-87,8,4,20,0,56325,37525,122,6,TCP,20570,63.88.73.145,192.168.1.168
B8-27-EB-6C-3D-87,20-C0-47-ED-6C-D2,8,4,20,0,13312,48462,64,6,TCP,52640,192.168.1.168,63.88.73.145
20-C0-47-ED-6C-D2,B8-27-EB-6C-3D-87,8,4,20,0,56325,37781,122,6,TCP,20314,63.88.73.145,192.168.1.168
B8-27-EB-6C-3D-87,20-C0-47-ED-6C-D2,8,4,20,0,13312,48718,64,6,TCP,52384,192.168.1.168,63.88.73.145
20-C0-47-ED-6C-D2,B8-27-EB-6C-3D-87,8,4,20,0,56325,36245,122,6,TCP,21850,63.88.73.145,192.168.1.168
20-C0-47-ED-6C-D2,B8-27-EB-6C-3D-87,8,4,20,0,56325,36501,122,6,TCP,21594,63.88.73.145,192.168.1.168
B8-27-EB-6C-3D-87,20-C0-47-ED-6C-D2,8,4,20,0,13312,30260,64,6,TCP,5307,192.168.1.168,63.88.73.145
20-C0-47-ED-6C-D2,B8-27-EB-6C-3D-87,8,4,20,0,56325,38037,122,6,TCP,20058,63.88.73.145,192.168.1.168
B8-27-EB-6C-3D-87,20-C0-47-ED-6C-D2,8,4,20,0,13312,48974,64,6,TCP,52128,192.168.1.168,63.88.73.145
20-C0-47-ED-6C-D2,B8-27-EB-6C-3D-87,8,4,20,0,56325,38293,122,6,TCP,19802,63.88.73.145,192.168.1.168
B8-27-EB-6C-3D-87,20-C0-47-ED-6C-D2,8,4,20,0,13312,49230,64,6,TCP,51872,192.168.1.168,63.88.73.145
20-C0-47-ED-6C-D2,B8-27-EB-6C-3D-87,8,4,20,0,56325,38549,122,6,TCP,19546,63.88.73.145,192.168.1.168
B8-27-EB-6C-3D-87,20-C0-47-ED-6C-D2,8,4,20,0,13312,49486,64,6,TCP,51616,192.168.1.168,63.88.73.145
20-C0-47-ED-6C-D2,B8-27-EB-6C-3D-87,8,4,20,0,56325,38805,122,6,TCP,19290,63.88.73.145,192.168.1.168
B8-27-EB-6C-3D-87,20-C0-47-ED-6C-D2,8,4,20,0,13312,49742,64,6,TCP,51360,192.168.1.168,63.88.73.145
20-C0-47-ED-6C-D2,B8-27-EB-6C-3D-87,8,4,20,0,56325,37013,122,6,TCP,21082,63.88.73.145,192.168.1.168
20-C0-47-ED-6C-D2,B8-27-EB-6C-3D-87,8,4,20,0,56325,37269,122,6,TCP,20826,63.88.73.145,192.168.1.168
B8-27-EB-6C-3D-87,20-C0-47-ED-6C-D2,8,4,20,0,13312,30516,64,6,TCP,5051,192.168.1.168,63.88.73.145
20-C0-47-ED-6C-D2,B8-27-EB-6C-3D-87,8,4,20,0,56325,39061,122,6,TCP,19034,63.88.73.145,192.168.1.168
B8-27-EB-6C-3D-87,20-C0-47-ED-6C-D2,8,4,20,0,13312,49998,64,6,TCP,51104,192.168.1.168,63.88.73.145
20-C0-47-ED-6C-D2,B8-27-EB-6C-3D-87,8,4,20,0,56325,39317,122,6,TCP,18778,63.88.73.145,192.168.1.168
B8-27-EB-6C-3D-87,20-C0-47-ED-6C-D2,8,4,20,0,13312,50254,64,6,TCP,50848,192.168.1.168,63.88.73.145
20-C0-47-ED-6C-D2,B8-27-EB-6C-3D-87,8,4,20,0,56325,39573,122,6,TCP,18522,63.88.73.145,192.168.1.168
20-C0-47-ED-6C-D2,B8-27-EB-6C-3D-87,8,4,20,0,56325,39829,122,6,TCP,18266,63.88.73.145,192.168.1.168
B8-27-EB-6C-3D-87,20-C0-47-ED-6C-D2,8,4,20,0,13312,30772,64,6,TCP,4795,192.168.1.168,63.88.73.145
20-C0-47-ED-6C-D2,B8-27-EB-6C-3D-87,8,4,20,0,56325,40085,122,6,TCP,18010,63.88.73.145,192.168.1.168
B8-27-EB-6C-3D-87,20-C0-47-ED-6C-D2,8,4,20,0,13312,50510,64,6,TCP,50592,192.168.1.168,63.88.73.145
20-C0-47-ED-6C-D2,B8-27-EB-6C-3D-87,8,4,20,0,56325,40341,122,6,TCP,17754,63.88.73.145,192.168.1.168
B8-27-EB-6C-3D-87,20-C0-47-ED-6C-D2,8,4,20,0,13312,50766,64,6,TCP,50336,192.168.1.168,63.88.73.145
20-C0-47-ED-6C-D2,B8-27-EB-6C-3D-87,8,4,20,0,56325,40597,122,6,TCP,17498,63.88.73.145,192.168.1.168
20-C0-47-ED-6C-D2,B8-27-EB-6C-3D-87,8,4,20,0,56325,40853,122,6,TCP,17242,63.88.73.145,192.168.1.168
B8-27-EB-6C-3D-87,20-C0-47-ED-6C-D2,8,4,20,0,13312,31028,64,6,TCP,4539,192.168.1.168,63.88.73.145
20-C0-47-ED-6C-D2,B8-27-EB-6C-3D-87,8,4,20,0,56325,41109,122,6,TCP,16986,63.88.73.145,192.168.1.168
B8-27-EB-6C-3D-87,20-C0-47-ED-6C-D2,8,4,20,0,13312,51022,64,6,TCP,50080,192.168.1.168,63.88.73.145
20-C0-47-ED-6C-D2,B8-27-EB-6C-3D-87,8,4,20,0,56325,41365,122,6,TCP,16730,63.88.73.145,192.168.1.168
B8-27-EB-6C-3D-87,20-C0-47-ED-6C-D2,8,4,20,0,13312,51278,64,6,TCP,49824,192.168.1.168,63.88.73.145
20-C0-47-ED-6C-D2,B8-27-EB-6C-3D-87,8,4,20,0,13827,42133,122,6,TCP,58460,63.88.73.145,192.168.1.168
20-C0-47-ED-6C-D2,B8-27-EB-6C-3D-87,8,4,20,0,56325,41621,122,6,TCP,16474,63.88.73.145,192.168.1.168
B8-27-EB-6C-3D-87,20-C0-47-ED-6C-D2,8,4,20,0,13312,51534,64,6,TCP,49568,192.168.1.168,63.88.73.145
20-C0-47-ED-6C-D2,B8-27-EB-6C-3D-87,8,4,20,0,56325,41877,122,6,TCP,16218,63.88.73.145,192.168.1.168
B8-27-EB-6C-3D-87,20-C0-47-ED-6C-D2,8,4,20,0,13312,51790,64,6,TCP,49312,192.168.1.168,63.88.73.145
20-C0-47-ED-6C-D2,B8-27-EB-6C-3D-87,8,4,20,0,56325,42389,122,6,TCP,15706,63.88.73.145,192.168.1.168
B8-27-EB-6C-3D-87,20-C0-47-ED-6C-D2,8,4,20,0,13312,52046,64,6,TCP,49056,192.168.1.168,63.88.73.145
B8-27-EB-6C-3D-87,20-C0-47-ED-6C-D2,8,4,20,0,13312,31284,64,6,TCP,4283,192.168.1.168,63.88.73.145
20-C0-47-ED-6C-D2,B8-27-EB-6C-3D-87,8,4,20,0,56325,42645,122,6,TCP,15450,63.88.73.145,192.168.1.168
B8-27-EB-6C-3D-87,20-C0-47-ED-6C-D2,8,4,20,0,13312,52302,64,6,TCP,48800,192.168.1.168,63.88.73.145
20-C0-47-ED-6C-D2,B8-27-EB-6C-3D-87,8,4,20,0,56325,42901,122,6,TCP,15194,63.88.73.145,192.168.1.168
20-C0-47-ED-6C-D2,B8-27-EB-6C-3D-87,8,4,20,0,56325,43157,122,6,TCP,14938,63.88.73.145,192.168.1.168
20-C0-47-ED-6C-D2,B8-27-EB-6C-3D-87,8,4,20,0,56325,43413,122,6,TCP,14682,63.88.73.145,192.168.1.168
20-C0-47-ED-6C-D2,B8-27-EB-6C-3D-87,8,4,20,0,56325,43669,122,6,TCP,14426,63.88.73.145,192.168.1.168
20-C0-47-ED-6C-D2,B8-27-EB-6C-3D-87,8,4,20,0,56325,43925,122,6,TCP,14170,63.88.73.145,192.168.1.168
20-C0-47-ED-6C-D2,B8-27-EB-6C-3D-87,8,4,20,0,56325,44181,122,6,TCP,13914,63.88.73.145,192.168.1.168
20-C0-47-ED-6C-D2,B8-27-EB-6C-3D-87,8,4,20,0,56325,44437,122,6,TCP,13658,63.88.73.145,192.168.1.168
20-C0-47-ED-6C-D2,B8-27-EB-6C-3D-87,8,4,20,0,56325,44693,122,6,TCP,13402,63.88.73.145,192.168.1.168
B8-27-EB-6C-3D-87,20-C0-47-ED-6C-D2,8,4,20,0,13312,52558,64,6,TCP,48544,192.168.1.168,63.88.73.145
20-C0-47-ED-6C-D2,B8-27-EB-6C-3D-87,8,4,20,0,56325,44949,122,6,TCP,13146,63.88.73.145,192.168.1.168
20-C0-47-ED-6C-D2,B8-27-EB-6C-3D-87,8,4,20,0,56325,45205,122,6,TCP,12890,63.88.73.145,192.168.1.168
B8-27-EB-6C-3D-87,20-C0-47-ED-6C-D2,8,4,20,0,13312,52814,64,6,TCP,48288,192.168.1.168,63.88.73.145
20-C0-47-ED-6C-D2,B8-27-EB-6C-3D-87,8,4,20,0,56325,45461,122,6,TCP,12634,63.88.73.145,192.168.1.168
20-C0-47-ED-6C-D2,B8-27-EB-6C-3D-87,8,4,20,0,56325,45717,122,6,TCP,12378,63.88.73.145,192.168.1.168
B8-27-EB-6C-3D-87,20-C0-47-ED-6C-D2,8,4,20,0,13312,53070,64,6,TCP,48032,192.168.1.168,63.88.73.145
20-C0-47-ED-6C-D2,B8-27-EB-6C-3D-87,8,4,20,0,56325,45973,122,6,TCP,12122,63.88.73.145,192.168.1.168
20-C0-47-ED-6C-D2,B8-27-EB-6C-3D-87,8,4,20,0,56325,46229,122,6,TCP,11866,63.88.73.145,192.168.1.168
B8-27-EB-6C-3D-87,20-C0-47-ED-6C-D2,8,4,20,0,13312,53326,64,6,TCP,47776,192.168.1.168,63.88.73.145
20-C0-47-ED-6C-D2,B8-27-EB-6C-3D-87,8,4,20,0,56325,46485,122,6,TCP,11610,63.88.73.145,192.168.1.168
20-C0-47-ED-6C-D2,B8-27-EB-6C-3D-87,8,4,20,0,56325,46741,122,6,TCP,11354,63.88.73.145,192.168.1.168
B8-27-EB-6C-3D-87,20-C0-47-ED-6C-D2,8,4,20,0,13312,53582,64,6,TCP,47520,192.168.1.168,63.88.73.145
20-C0-47-ED-6C-D2,B8-27-EB-6C-3D-87,8,4,20,0,56325,46997,122,6,TCP,11098,63.88.73.145,192.168.1.168
20-C0-47-ED-6C-D2,B8-27-EB-6C-3D-87,8,4,20,0,56325,47253,122,6,TCP,10842,63.88.73.145,192.168.1.168
20-C0-47-ED-6C-D2,B8-27-EB-6C-3D-87,8,4,20,0,56325,47509,122,6,TCP,10586,63.88.73.145,192.168.1.168
20-C0-47-ED-6C-D2,B8-27-EB-6C-3D-87,8,4,20,0,56325,47765,122,6,TCP,10330,63.88.73.145,192.168.1.168
20-C0-47-ED-6C-D2,B8-27-EB-6C-3D-87,8,4,20,0,56325,48021,122,6,TCP,10074,63.88.73.145,192.168.1.168
20-C0-47-ED-6C-D2,B8-27-EB-6C-3D-87,8,4,20,0,56325,48277,122,6,TCP,9818,63.88.73.145,192.168.1.168
20-C0-47-ED-6C-D2,B8-27-EB-6C-3D-87,8,4,20,0,56325,48533,122,6,TCP,9562,63.88.73.145,192.168.1.168
20-C0-47-ED-6C-D2,B8-27-EB-6C-3D-87,8,4,20,0,56325,48789,122,6,TCP,9306,63.88.73.145,192.168.1.168
20-C0-47-ED-6C-D2,B8-27-EB-6C-3D-87,8,4,20,0,56325,49045,122,6,TCP,9050,63.88.73.145,192.168.1.168
20-C0-47-ED-6C-D2,B8-27-EB-6C-3D-87,8,4,20,0,56325,49301,122,6,TCP,8794,63.88.73.145,192.168.1.168
20-C0-47-ED-6C-D2,B8-27-EB-6C-3D-87,8,4,20,0,56325,49557,122,6,TCP,8538,63.88.73.145,192.168.1.168
20-C0-47-ED-6C-D2,B8-27-EB-6C-3D-87,8,4,20,0,56325,49813,122,6,TCP,8282,63.88.73.145,192.168.1.168
20-C0-47-ED-6C-D2,B8-27-EB-6C-3D-87,8,4,20,0,56325,50069,122,6,TCP,8026,63.88.73.145,192.168.1.168
20-C0-47-ED-6C-D2,B8-27-EB-6C-3D-87,8,4,20,0,56325,50325,122,6,TCP,7770,63.88.73.145,192.168.1.168
